"DEPARTURES_SCHEDULED","DEPARTURES_PERFORMED","PAYLOAD","SEATS","PASSENGERS","FREIGHT","MAIL","DISTANCE","RAMP_TO_RAMP","AIR_TIME","UNIQUE_CARRIER_NAME","CARRIER","ORIGIN","DEST","AIRCRAFT_GROUP","AIRCRAFT_TYPE","AIRCRAFT_CONFIG","YEAR","QUARTER","MONTH","DISTANCE_GROUP","CLASS",
0.00,8.00,132512.00,544.00,500.00,20.00,11395.00,480.00,710.00,615.00,"US Airways Inc.","US","ABE","CLT",6,"602",1,1993,4,10,1,"F",
0.00,1.00,31824.00,128.00,68.00,0.00,0.00,480.00,97.00,86.00,"US Airways Inc.","US","ABE","CLT",6,"619",1,1993,4,10,1,"F",
0.00,1.00,36560.00,147.00,124.00,0.00,300.00,67.00,41.00,24.00,"United Air Lines Inc.","UA","ABE","EWR",7,"715",1,1993,4,10,1,"F",
0.00,1.00,34851.00,151.00,130.00,1235.00,650.00,67.00,41.00,26.00,"Continental Air Lines Inc.","CO","ABE","EWR",7,"715",1,1993,4,10,1,"F",
0.00,1.00,36560.00,147.00,29.00,220.00,4097.00,654.00,112.00,102.00,"United Air Lines Inc.","UA","ABE","ORD",7,"715",1,1993,4,10,2,"F",
0.00,1.00,32824.00,128.00,80.00,22.00,91.00,253.00,63.00,50.00,"US Airways Inc.","US","ABE","PIT",6,"619",1,1993,4,10,1,"F",
0.00,1.00,26740.00,109.00,92.00,0.00,6.00,340.00,71.00,54.00,"United Air Lines Inc.","UA","ABQ","DEN",6,"620",1,1993,4,10,1,"F",
0.00,1.00,51000.00,186.00,132.00,0.00,946.00,1486.00,180.00,167.00,"US Airways Inc.","US","ABQ","PIT",6,"622",1,1993,4,10,3,"F",
0.00,1.00,4000.00,19.00,8.00,0.00,0.00,30.00,19.00,12.00,"Business Express","HQ","ACK","HYA",4,"405",1,1993,4,10,1,"F",
0.00,1.00,4000.00,19.00,3.00,0.00,0.00,202.00,73.00,64.00,"Business Express","HQ","ACK","LGA",4,"405",1,1993,4,10,1,"F",
0.00,2.00,12326.00,60.00,11.00,0.00,0.00,89.00,97.00,62.00,"ExpressJet Airlines LLC","EV","ACT","DFW",4,"461",1,1993,4,10,1,"F",
0.00,1.00,23850.00,98.00,75.00,150.00,0.00,309.00,83.00,63.00,"US Airways Inc.","US","ACY","PIT",6,"603",1,1993,4,10,1,"F",
0.00,4.00,94425.00,264.00,37.00,18275.00,4730.00,616.00,372.00,318.00,"Reeve Aleutian Airways Inc.","RV","ADK","CDB",7,"711",3,1993,4,10,2,"F",
0.00,13.00,281849.00,858.00,271.00,102226.00,78185.00,397.00,948.00,810.00,"Reeve Aleutian Airways Inc.","RV","ADK","SYA",7,"711",3,1993,4,10,1,"F",
